5.964884640568857144e-02,7.553107316450242692e-01,1.078033799473702148e-01,2.896176905798789614e-01,9.580263534979044371e-01,6.399654780575696478e-01,6.824735975105925556e-01,9.590862902375744126e-01,5.327296176326308252e-01,4.896358816384561718e-01,9.720186703733090239e-01,2.793262752014930017e-01,9.676862032190730600e-01,9.511535185431047035e-01,7.357610763547755006e-01,2.041434478162251764e-01,7.544149562090242123e-01,2.149207537006081470e-01,6.527496602199924780e-01,1.041017341038215083e-01,9.250602703306898267e-02,9.760686295514707789e-01,2.967908246241006687e-01,4.344760022067158944e-01,4.617484841605020707e-01,6.787223892113309898e-01,2.297525654246237448e-01,3.635811105010540167e-01,1.244857573682160989e-01,5.135306616193966445e-01,8.487602595605385769e-01,8.415752439847653532e-01,8.198211205525116618e-01,6.700852303808682020e-01,2.678783851691505236e-01,2.373519986183421082e-01,7.596717594977510091e-01,9.912260542167492527e-01,5.141235219785393884e-01,9.630319627270291782e-01,5.972116981553897697e-01,1.799157111548258525e-01,4.641574429215159503e-01,5.666434978425437530e-01,2.463864222285108152e-01,6.483132255815835521e-01,9.311490308555451234e-01,7.203780533172032818e-02,6.412703799941599225e-02,6.433060011804304645e-01
9.648515581912798789e-01,6.959835182524086727e-01,8.003586107505527014e-01,7.004851453425438024e-01,8.490872118312393635e-01,9.127320721741160048e-01,4.651063748044581558e-03,9.040253959599856559e-01,9.858835067634573734e-01,3.241168893124722894e-01,4.817658076130904021e-01,8.251594312496104422e-01,3.742130039685503951e-01,6.668400942964166633e-01,3.064728360319221023e-01,4.491996652546319524e-01,9.602530843124679194e-04,3.529138714229829166e-02,8.025771012088589451e-02,4.833522834762626896e-02,4.222597624811705863e-01,5.843561548433873210e-01,2.689699097375219949e-01,2.922715237183762804e-01,6.348362400460922927e-01,1.319811865008746476e-01,1.908911927023482225e-02,7.805992077049177524e-01,1.231278681139587050e-01,2.078962797576050514e-01,3.304450501687623554e-01,3.565666346793324726e-01,1.031001934624715677e-01,8.713712721827296948e-01,3.256350794570535001e-01,8.934988460334832849e-01,9.084222589588963892e-02,9.798451511470025466e-01,6.952767369451614554e-01,6.732973277999823036e-01,9.545489958563049271e-01,7.163195738411164415e-01,1.707600601262665441e-01,4.733430181464207687e-01,4.004408332432682904e-01,8.345816726514154738e-02,3.587075952509208854e-01,7.598062343692588705e-01,3.512523561857162635e-01,8.270119498278555303e-01
5.078759070002819564e-01,6.819053883015546713e-01,9.164636385191954338e-01,1.876388596187359425e-01,8.274294954733460994e-01,4.141624620602084583e-01,8.068373397645280942e-01,4.397934985849725198e-01,4.357739903400320580e-01,8.668070546991797354e-01,1.332456090947050642e-01,8.494591462139019500e-01,4.577226723740615011e-01,9.382474553396331629e-01,3.475951083444738243e-01,4.876491069278613422e-01,3.901377290412733068e-01,1.061914156055721037e-02,9.130146788245419032e-03,4.590148750508840081e-01,8.604594814746435727e-02,7.053622010172838630e-01,8.245607641838668123e-01,2.466071616393722410e-01,9.328383154576170844e-01,9.300704700399847757e-01,4.172797089130740877e-01,2.157327472009273883e-02,6.623923228743670011e-01,1.420468373972365583e-01,7.597178786156348895e-01,3.949143332108426829e-01,6.401783488004307854e-01,7.642114103716940443e-01,3.576207366161153756e-01,5.606715721212283121e-01,2.478148981033327924e-01,4.891484729592165959e-01,9.447156579018741729e-01,5.271944533610481987e-01,2.495183964035582180e-01,8.806489674475479479e-01,3.255172421931633586e-01,9.092381933679360984e-02,2.464627750760349789e-01,2.428009258007912674e-02,4.648736373419304346e-01,1.179451188981064380e-01,9.140566528028251092e-01,4.609583389338069992e-01
2.180427841855792082e-03,5.086415946686710932e-01,3.321094049506378987e-02,9.018422152920315682e-01,1.454329525111398569e-01,5.928535876476377364e-01,7.767595498145613009e-01,5.301137175006184199e-01,4.912925116405554293e-01,9.388801522097437458e-01,8.054839107831198719e-01,5.106789159589170124e-01,5.375871678860698610e-01,7.431140709215127149e-01,7.631484214572892277e-01,4.306126262313476616e-01,6.813697979442129293e-01,1.667393799809768762e-02,4.227512365652164039e-01,1.088673866581951755e-01,8.763959388057640520e-02,2.199652101134719206e-01,5.997795703571043857e-01,2.280467875547574907e-01,5.911882656029999739e-01,8.124491765122497933e-01,4.087685774227272084e-01,9.100072214249427249e-01,4.356751116340481511e-01,2.916339677429587995e-01,7.799045074905731623e-01,7.557760407011060444e-01,7.447504416585675191e-01,9.908840283702192719e-01,9.305205135797622873e-02,5.481038401379588754e-01,5.329100634359408284e-01,7.728228675916787305e-01,2.445052809749632683e-01,4.217010333628873342e-01,5.360643903052840775e-01,1.953332615786622650e-01,4.782587154886589476e-01,2.751683581457320393e-01,7.803841795796729874e-01,2.164277910254494008e-01,9.396127094932278379e-01,1.532993286408623757e-02,2.938928032582399652e-01,6.318885222028081117e-01
6.695912633510788803e-01,3.627858921877662457e-01,2.189933959526036977e-01,4.894934657188774185e-01,6.193877245457537484e-01,4.435747710289155155e-01,7.935935556114779299e-01,9.566845078151753334e-02,8.290206849455545868e-01,7.586292650430308537e-01,9.256843330265669412e-01,3.037744309634992090e-01,7.313477405144190868e-01,7.773609339374841776e-01,2.679189500940102331e-01,8.947724772306487884e-01,8.824634953088937861e-01,2.095884303648393177e-01,2.123740063468336770e-01,4.646855655582956546e-01,5.551618566406907318e-01,1.230886510578462767e-01,4.192883566381447880e-01,8.556406440868735697e-01,8.343188909884896587e-01,3.219422974887977684e-01,4.975812634647692745e-01,2.548712461816858843e-01,5.095790522081171670e-01,5.428984231617818290e-01,9.768761877439299246e-01,5.916707832184507909e-01,4.235863677505746772e-01,9.883052661894482505e-01,7.669043365173342508e-01,3.973484593072674764e-01,9.732732745340376690e-01,4.302966427955216000e-01,2.143964390583252833e-01,8.427715097380392706e-01,9.089497844868110743e-01,3.938329285909505373e-01,5.523434513273394186e-01,2.302119089411177599e-01,1.558147896255775988e-01,7.570765612934238220e-02,8.762793202780740920e-01,6.131592723390256738e-01,7.347354903161157358e-01,6.653004587736883746e-01
5.884075611341597067e-01,1.589047455052089441e-01,4.733326364102650174e-01,9.779675057328456322e-01,6.869642004294012061e-01,1.488468884466656039e-01,7.897024280086827330e-01,3.994033014814535321e-02,1.105704922373633714e-01,2.769048062140643252e-01,3.148708987557689021e-01,1.282308531200172519e-01,7.710467197002556228e-01,4.688821328875177885e-01,1.985534587142608887e-01,3.675522346115789318e-03,6.199795530111706920e-02,4.867733723231512100e-01,6.011315326147208538e-01,8.643610965783279365e-01,5.298027604220735265e-01,1.231086945080644979e-01,4.368935127497085569e-01,1.046329712882432261e-01,4.575996076488086928e-01,7.724556470701626765e-02,3.278134861528131383e-01,4.214464110264536378e-01,9.183071579674507712e-01,6.939204688851983160e-01,9.262093301207208196e-01,3.592575648437655866e-01,5.860094164246339998e-01,1.275125992433889799e-02,4.064939094025266098e-01,4.378757180479688760e-01,1.277060083793781775e-01,5.323290959754177765e-01,3.499362195490548499e-01,9.030666932373571099e-01,6.061258723471149024e-01,6.810487323612679500e-02,1.780576945615114370e-01,4.770759668857411651e-01,3.712882251050746429e-01,6.263869027999153793e-01,7.683622032598991236e-02,4.047500989441358277e-01,1.038061219100464561e-01,5.256826940430098238e-01
4.879340993807310678e-01,7.931132482823199936e-02,6.378950808318265553e-01,6.164222112431833045e-01,8.508277465112411564e-01,1.277808293579276722e-01,8.632649312331215352e-01,7.273636334136687198e-01,5.051788296649110110e-01,8.921354083976715810e-01,6.248528995252556895e-01,5.664217687533392720e-01,3.470309822045284376e-01,6.284637793183028842e-01,7.450398902904308285e-01,9.831076999435429675e-01,1.004610256261898593e-01,3.184722388318574904e-01,5.184469383173931911e-01,1.043383557078154666e-01,2.314113793111959305e-01,6.025291721245118470e-02,5.172322136711167140e-01,8.871191462701545349e-01,9.734744401499287880e-01,3.647104912018028777e-02,5.788631883316510685e-01,8.513704918424450652e-01,2.547489161594652662e-01,6.717738508062728320e-01,1.826917408499437734e-01,9.147277413010361791e-01,3.274495223667698296e-01,6.661056298171046386e-01,6.338859986274982816e-01,9.526740978252123959e-01,3.943236556615781208e-01,2.501046805215916269e-01,2.378853263556108821e-01,3.779768067978437340e-01,8.937537043582640672e-01,1.938681644680972926e-01,8.266583947646691799e-01,9.683540803389910634e-01,1.133222210411179987e-01,2.407447665367420386e-01,4.419039701486749960e-01,8.627478750195757273e-01,3.438449762713893243e-01,2.818226681981825799e-01
8.257082732975064010e-01,8.204210510232815556e-01,1.514402941017634063e-02,8.348127583914820571e-01,4.784901971546400290e-01,5.272303884495710413e-01,6.981323776269839909e-01,3.423526928462645724e-01,4.433253844852838021e-01,2.421349759274302738e-01,4.494048721956036552e-01,3.189872286509736199e-01,6.829003267844923064e-01,1.741732988382385106e-01,6.223175860990851627e-01,4.788272574748005939e-01,7.440997773505667601e-01,6.545806848165305336e-01,6.415232313747760706e-01,4.602363337054171666e-01,2.291442076582959064e-01,7.629170981108063243e-01,5.309747564014410948e-02,3.922381939047396848e-01,3.722410359089615151e-01,5.325497677268520302e-01,3.697423447392234053e-01,6.050514438143013152e-01,4.046165832716189792e-01,3.284515540509920228e-01,6.153629230299663133e-01,9.480687668747567187e-01,1.502655859449991693e-01,8.932371544309506417e-01,7.495795627362382696e-01,8.020620160799505349e-01,9.926668513540159999e-02,2.075085189541503450e-02,8.430194542375163413e-01,8.301274026202305478e-01,5.396065839999073521e-01,4.003857894442519605e-02,2.229218344381799222e-01,4.820138703414246217e-01,7.586042653738050978e-01,4.534711290233336412e-01,7.795816356478452169e-01,1.779320343330637044e-01,7.174288051024038104e-01,4.712102960413385722e-01
5.193836635313261452e-01,1.660387060332243481e-01,7.976756551266817041e-02,7.970416230434057558e-01,2.795808362616032383e-01,5.040194435160005870e-02,6.755997556208855892e-01,2.247169338052456000e-01,3.458581828544055048e-01,2.244229317611475816e-01,2.860450696016544336e-01,8.507487713820104380e-01,4.459392463701620235e-01,3.075149501765156446e-01,2.799246105465097445e-01,8.826392741126094510e-01,9.052330340646265183e-01,4.400061567747587388e-01,7.609412790131033777e-01,8.720512966530203913e-01,8.767936528622649606e-01,1.736711471137541984e-02,9.992869317546172470e-01,7.718052407489711664e-01,1.892707815826107920e-01,2.798381410709909201e-01,3.334502250842121818e-01,8.424182895762384327e-01,9.011084215623386129e-01,7.773823755242230682e-01,1.485109714871692965e-01,8.462547292594291282e-01,2.178818570339713379e-01,3.409520845119874410e-01,8.228216239668405541e-01,4.363178258368554108e-01,8.419542414046032874e-02,3.055632478480736491e-01,9.163232378456062088e-01,8.123034098207133624e-01,4.685543179588491647e-01,4.018913889371228398e-01,6.814900853709299211e-01,7.958981915622579395e-01,4.635736639743652798e-01,6.031166364666836754e-01,6.704424576233077859e-01,9.361392640713295243e-02,8.446292945017586096e-02,7.568325156406520149e-01
6.831097828254414361e-01,4.228038030316080276e-01,2.647753789023600257e-01,6.202945563600426038e-02,3.046666327116642758e-02,1.843080697855397077e-01,8.554012158566619561e-01,2.573257810368381193e-01,9.377160679243975450e-01,1.745983355224388633e-01,3.727376018077205311e-01,9.483318351949430181e-01,5.349541920195376443e-01,6.075077295250446152e-01,7.006627212727439824e-01,6.944977993472928324e-01,9.068634589133983681e-03,9.563632612385044585e-01,2.040502784657058921e-01,5.107134882633546091e-01,3.980972732558963889e-01,3.262868033753208996e-01,3.961657755709491191e-02,7.963314324680763612e-01,8.105638852575147713e-01,7.356960343292595628e-02,4.912538191739515003e-01,7.638918124016991218e-01,1.036140226677421117e-01,8.933343093266862267e-01,7.096447022521028547e-01,1.131213566773712209e-01,8.373759596573367991e-01,8.331089509557468853e-01,4.914204418749844594e-01,6.165883819870799920e-01,5.112537874322031772e-01,7.121559437134151738e-01,4.675499454043010594e-01,6.140885045036412748e-01,1.718123604642765034e-01,7.911987615101832017e-01,1.369308710165524356e-01,2.232671330731561543e-02,4.872199184055778787e-01,5.329618557213277041e-01,1.468581728554498866e-01,7.816876334090485656e-01,1.952040964481921437e-01,5.746445500207669754e-01
7.997556955490571218e-01,1.459076268481653837e-01,3.283312225672060380e-01,8.320860268368497348e-01,8.394330613115251749e-01,9.178548684925491585e-01,5.717020192228591258e-01,7.933160490184898439e-02,7.296137662419533987e-01,8.883739923206328548e-01,7.235052581735877952e-01,9.598628442073243727e-01,2.145476196638977928e-01,1.010403023098173092e-01,2.082199528977259906e-01,9.921421735467992331e-01,1.841080743960665789e-01,9.788908762889118043e-01,5.573161455317702240e-01,8.944245482784562995e-01,4.773397568161169557e-01,9.676824107833252864e-01,7.177775711351149779e-01,4.693708354869483568e-01,3.359028048051029280e-01,5.417908985561137314e-02,2.702459352302281070e-01,5.400133543217273679e-01,7.940543040927109386e-01,2.850587571405084342e-01,3.853437986641363722e-01,3.204743709984286815e-01,5.412300342435538703e-01,9.070712024248305250e-01,6.471137634192523080e-01,6.992505403099058547e-01,2.041835084638299325e-02,9.842687134489308542e-01,5.217048198032561146e-01,7.029180120816509447e-01,8.696480579087532137e-01,9.151207478280809493e-01,6.763491421973135687e-01,8.101398076200677645e-01,4.785754486797803020e-01,8.495124673976141016e-01,6.545703362433658024e-01,1.162868144530369019e-01,5.469479746706751300e-01,8.394072853165404080e-01
7.014400980786280604e-01,7.052358625840732254e-01,7.241756615854478829e-01,7.405068152379336022e-01,4.419674878738607537e-01,1.465306604725202799e-02,2.821001235835507437e-02,1.942777121511737315e-01,5.724321501089542075e-01,6.256382739394774628e-01,3.113334032921274419e-01,6.717464880998582633e-01,6.445520976780494404e-02,2.564007784632257314e-01,5.689187657184398006e-01,5.422927622668635150e-01,1.024919261152634764e-01,4.491095516582873648e-01,7.108959925414601866e-01,3.880948505096248891e-02,8.474462180768832509e-01,1.521789088327500927e-01,1.924875431294169603e-01,7.820111583603214234e-01,4.295153180002632132e-01,1.841561124291261065e-01,9.314073160166304044e-01,2.537514828975169223e-01,7.432335439234856178e-01,5.449577606090967308e-01,4.093691957384610891e-01,1.477309717966163172e-01,1.143365236281255193e-01,1.331492564749952034e-01,6.048485910251282238e-01,1.369510423529697318e-01,7.941406084636370988e-02,6.547240417436952509e-01,3.611864997703854163e-01,4.529007044793875725e-02,7.550357132011430439e-01,1.784671496519585343e-02,7.030274389430847259e-01,3.798570584478347945e-01,8.149134297257525361e-01,5.657829864328191016e-01,1.188436326428385925e-01,7.427601119295174081e-01,5.930175889115174570e-01,9.868852630038805751e-01
9.264880396756441927e-01,8.490518406159943687e-01,4.809940409702740949e-01,6.237565247322683915e-01,8.953418432479289812e-01,8.409370340075567052e-01,9.108502313362549785e-01,8.996034686882828924e-01,8.245424679709886240e-01,9.080402771434425979e-02,5.764744805414510065e-01,4.417614680052568410e-01,5.754081253942362473e-01,9.406455332309453521e-01,3.376530568095151841e-01,5.925949615473781185e-01,3.663866855464781302e-02,2.793245195838264250e-01,1.388261035860821613e-01,4.523700955016196623e-01,6.121816527401259256e-01,3.240817283444428210e-01,8.776805335409271214e-01,7.970464157745678069e-01,8.629198664619994741e-01,2.259333482407800409e-01,2.083508993532007247e-01,4.404553461256213165e-01,9.360179253563101209e-01,5.920967874713671808e-01,1.164991771892064376e-01,3.910519681402763181e-01,9.424731956969742974e-01,7.786529792394966121e-01,2.457579921312488258e-01,4.577590477452975204e-02,4.612730258344786005e-01,6.025601158273643509e-01,3.161414434821340214e-01,4.438822797758505967e-01,3.056898661454166000e-02,3.972566798858911952e-01,4.407208545457605986e-01,6.631890396396817877e-01,4.972775113509960709e-01,9.969178900799822163e-01,3.043723988809361458e-01,2.421475231096510417e-01,9.507396726084221816e-01,4.743184493995413753e-01
